Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
151,4044,4044.000,466,2371,3954,4940,7005,8986,10712,15482,19164
152,3938,3938.000,444,2450,4317,5084,7185,9043,11102,15650,20107
153,3997,3997.000,458,2380,3961,4999,7078,9080,11306,15697,19538
154,3867,3867.000,466,2518,4369,5168,7145,9130,11479,15977,20981
155,3957,3957.000,462,2445,4111,5046,7091,8964,11262,15983,19216
156,3912,3912.000,452,2471,4133,5117,7200,9213,11138,15796,20469
157,3838,3838.000,447,2473,4309,5201,7349,9317,11280,16115,22227
158,4011,4011.000,456,2388,3995,4988,7066,9041,10929,15653,20429
159,4022,4022.000,448,2411,3879,4970,7009,8836,10664,15680,20482
160,3971,3971.000,447,2397,4068,5033,7124,9099,11681,15499,24972
161,3939,3939.000,426,2451,4028,5077,7201,9151,11123,15801,20253
162,3907,3907.000,459,2481,4154,5118,7223,9126,11040,15787,20387
163,4057,4057.000,466,2391,4015,4933,6931,8787,10548,15643,19618
164,4065,4065.000,465,2382,3852,4918,7008,8799,10524,15687,19970
165,4058,4058.000,450,2396,4093,4920,6949,8719,10351,15546,20105
166,3991,3991.000,458,2435,4226,5008,7052,8860,10731,15404,20175
167,3806,3806.000,464,2523,4391,5251,7344,9334,11613,16344,29181
168,4098,4098.000,472,2366,3925,4886,6961,8749,10348,15596,19055
169,4168,4168.000,443,2324,3854,4789,6815,8654,10099,14796,18600
170,4135,4135.000,451,2339,3860,4839,6775,8671,10284,15684,18900
171,4067,4067.000,434,2375,3824,4911,6960,8948,10575,15435,25465
172,4018,4018.000,479,2400,3993,4978,6986,8910,11236,15917,23971
173,3943,3943.000,469,2481,4267,5073,7167,9048,11192,15547,22212
174,4067,4067.000,468,2376,4022,4914,6897,8971,10922,15077,20230
175,4016,4016.000,486,2419,4040,4981,6940,8933,10679,15727,20889
176,3961,3961.000,431,2417,4064,5053,7112,9162,11430,16149,22583
177,3873,3873.000,480,2456,4157,5163,7185,9193,12369,16725,19266
178,3849,3849.000,467,2435,4081,5190,7184,9467,13049,17012,28911
179,3761,3761.000,456,2460,4280,5309,7287,9772,13648,16919,22037
180,3617,3617.000,440,2531,4404,5535,7632,10458,14120,17978,25947
181,3447,3447.000,463,2650,4600,5798,7884,11144,14831,19171,29485
182,3781,3781.000,455,2559,4348,5292,7401,9571,11503,16322,23856
183,3906,3906.000,470,2462,4352,5116,7186,9141,11175,15976,29436
184,3974,3974.000,445,2499,3910,5034,7153,8969,10556,15523,39844
185,3954,3954.000,460,2451,3797,5053,7047,9291,11908,16236,24096
186,3996,3996.000,442,2503,4079,5006,7040,8966,10805,15655,20917
187,3966,3966.000,457,2417,4063,5038,7113,9052,10950,16237,30866
188,4027,4027.000,445,2364,4145,4965,7006,8829,10862,15377,21137
189,4073,4073.000,455,2367,3909,4915,6888,8812,10405,15956,19155
190,3805,3805.000,474,2494,4173,5245,7360,9452,11894,16466,22456
191,3988,3988.000,436,2442,4120,5018,7040,8847,10634,16117,32059
192,3857,3857.000,452,2479,4055,5182,7257,9554,11735,16335,21446
193,3934,3934.000,469,2445,4197,5085,7147,9063,10643,16135,25314
194,3876,3876.000,474,2462,4134,5155,7343,9368,11491,16418,29220
195,4015,4015.000,461,2373,3906,4972,6992,8973,11353,15981,32809
196,4006,4006.000,488,2423,4069,4995,7024,8942,10455,15987,20821
197,3717,3717.000,425,2450,4103,5386,7131,9290,11438,17500,70465
198,4032,4032.000,479,2424,4022,4959,6982,8767,10610,15694,34763
199,4112,4112.000,455,2352,3889,4856,6872,8770,10823,15053,19064
200,4186,4186.000,484,2335,3530,4777,6815,8701,10252,15401,31156
201,4077,4077.000,451,2396,3929,4908,6951,8832,10324,15910,30964
202,3661,3661.000,449,2616,4583,5463,7560,9897,13089,16476,31098
203,3826,3826.000,449,2500,4261,5221,7386,9259,11148,16392,36726
204,3698,3698.000,470,2485,4496,5405,7507,9785,12925,16861,30684
205,3888,3888.000,470,2469,4224,5150,7253,9223,10983,16109,34724
206,3898,3898.000,453,2496,4278,5116,7015,9245,11020,16436,29361
207,3859,3859.000,469,2503,4108,5183,7306,9326,11562,16620,29555
208,3898,3898.000,448,2480,4176,5130,7172,9232,11357,16435,30311
209,3955,3955.000,441,2436,4042,5058,7060,9085,11397,15742,46746
210,4012,4012.000,462,2384,4128,4984,7026,8883,10870,16077,28804
211,3951,3951.000,451,2407,3981,5060,7117,9194,11301,16266,36169
212,3844,3844.000,459,2460,4177,5202,7297,9269,11515,16851,40957
213,3953,3953.000,444,2451,4281,5069,7030,8917,11087,15991,44377
214,3876,3876.000,457,2441,4168,5141,7220,9153,11196,16115,44851
215,4021,4021.000,442,2373,3885,4976,6875,8956,11003,16123,32876
216,3929,3929.000,442,2439,4107,5094,7068,9028,11274,16104,42291
217,3739,3739.000,476,2536,4286,5344,7460,9611,11765,16681,42420
218,3761,3761.000,477,2522,4259,5318,7325,9574,11552,17654,47977
219,3876,3876.000,452,2451,4108,5150,7233,9164,10912,16542,41970
220,4004,4004.000,458,2371,3912,4999,6986,8958,10510,16455,37196
221,3880,3880.000,474,2449,4085,5155,7216,9208,11113,16845,45118
222,3910,3910.000,463,2389,4229,5108,7149,9142,10993,16236,46470
223,3745,3745.000,488,2473,4263,5340,7455,9502,11435,17944,51127
224,3645,3645.000,472,2579,4478,5483,7494,9677,11939,18134,47968
225,3819,3819.000,467,2480,4237,5229,7256,9343,11379,16997,33274
226,3762,3762.000,485,2515,4278,5323,7499,9564,11542,16811,43994
227,3637,3637.000,512,2609,4289,5498,7702,9823,11817,17876,47414
228,3305,3305.000,470,2885,5402,6062,8328,10531,12529,18365,48720
